var_uu,var_vv,var_ww,y_plus
3.456504668148662,1.0989032501782914,1.7217500842234454,73.3
3.4109400209523013,1.1029951623963918,1.7110705574239324,75.5
3.3648823781711528,1.1057322326420465,1.6994766244018904,77.9
3.324317022969696,1.1066644000100319,1.6884210555257089,80.2
3.285716533156503,1.1058727225323466,1.6769424969800675,82.6
3.2509239512418393,1.1032791313235941,1.665522853060673,85.0
3.21873088603186,1.0986613763139932,1.6536900385761943,87.5
3.1899985736534706,1.0932893704063193,1.6423906786853883,89.9
3.160472618836972,1.087692543340479,1.6306831600640215,92.4
3.130202434306159,1.081870774188471,1.6185751538873876,95.0
3.100377623125818,1.0760479150720754,1.6065362905707234,97.6
3.0732423299804768,1.0706720007713892,1.5954848630653748,100.0
3.0398568709657847,1.0639508018731147,1.581753427376849,103.0
3.017929316447955,1.0594691964209209,1.5726502780864493,105.0
2.9855321119091593,1.0527455789626137,1.5590722659037757,108.0
2.9537278600559014,1.0460205103682876,1.5455863078246137,111.0
2.9225165608881816,1.039293990637942,1.532192403848963,114.0
2.902038446268334,1.0348088379643676,1.5233142757004796,116.0
2.8718154015765096,1.0280798996739897,1.510073795230681,119.0
2.842185309570225,1.021349510247593,1.496925368864394,122.0
2.813148170249477,1.0146176696851765,1.4838689966016179,125.0
2.7847039836142677,1.0078843779867412,1.4709046784423534,128.0
2.7568527496645965,1.0011496351522864,1.4580324143866,131.0
2.729594468400463,0.9944134411818121,1.4452522044343579,134.0
2.7029291398218676,0.9876757960753185,1.4325640485856272,137.0
2.67685676392881,0.9809366998328058,1.419967946840408,140.0
2.6513773407212904,0.9741961524542737,1.4074638991987,143.0
2.626490870199308,0.9674541539397226,1.395051905660503,146.0
2.6021973523628645,0.9607107042891517,1.382731966225818,149.0
2.5784967872119586,0.9539658035025618,1.370504080894644,152.0
2.555389174746591,0.9472194515799526,1.3583682496669813,155.0
2.532634284545144,0.9404902127729986,1.3463118487328722,158.0
2.5024694182534652,0.9315733924906838,1.330340568684097,162.0
2.4799770090173943,0.9249274008741656,1.3184400495450437,165.0
2.4575970916236276,0.9183170866249771,1.3066063368895855,168.0
2.435329666072165,0.9117424497431184,1.294839430717723,171.0
2.4058147526471307,0.9030317653609307,1.2792541436852765,175.0
2.3838098080610446,0.8965403756695077,1.2676431193084694,178.0
2.3619173553172614,0.8900846633454146,1.256098901415258,181.0
2.3329024056358016,0.8815325450402477,1.2408105320876799,185.0
2.3112724338573947,0.8751600799065904,1.2294221959895242,188.0
2.2826074587964365,0.8667189578553381,1.214341669055354,192.0
2.261239967983405,0.8604297399121168,1.2031092147522542,195.0
2.232924967542948,0.852099614114779,1.1882365302114917,199.0
2.211819957695293,0.8458936433619937,1.1771599577034475,202.0
2.183854931875337,0.8376745138185703,1.162495115556093,206.0
2.163012402993058,0.8315517902562208,1.1515744248431048,209.0
2.1353973517936033,0.8234436569667121,1.137117425089158,213.0
2.1148173038767,0.8174041805947986,1.1263526161712254,216.0
2.087552227297747,0.8094070435592045,1.1121034588106866,220.0
2.060487136216223,0.8014733329544186,1.097973068532095,224.0
2.0403195583877682,0.7955646735960472,1.087453216720679,227.0
2.0136044419267454,0.787741959245176,1.073530668835495,231.0
1.9870893109631524,0.779982671325113,1.0597268880322583,235.0
1.9607741654969881,0.7722868098358584,1.0460418743109687,239.0
1.9411690468800533,0.7665565373141355,1.0358560549175297,242.0
1.9152038760343908,0.7589716720787955,1.0223788835896481,246.0
1.8894386906861576,0.7514502332742636,1.009020479343714,250.0
1.8638734908353531,0.7439922209005403,0.995780842179727,254.0
1.8385082764819787,0.7365976349576253,0.9826599720976874,258.0
1.819615606199636,0.731093319095657,0.9728972604336856,261.0
1.7946003664667622,0.7238097294066564,0.9599842327450537,265.0
1.7697851122313184,0.7165895661484643,0.9471899721383694,269.0
1.7451698434933038,0.7094328293210803,0.9345144786136321,273.0
1.7207545602527183,0.7023395189245047,0.9219577521708422,277.0
1.6965392625095626,0.6953096349587377,0.9095197928099996,281.0
1.6725239502638354,0.6883431774237786,0.8972006005311044,285.0
1.6487086235155384,0.681440146319628,0.8850001753341564,289.0
1.6250932822646704,0.6746005416462858,0.872918517219156,293.0
1.6016779265112315,0.667824363403752,0.8609556261861026,297.0
1.5784625562552221,0.6611116115920262,0.8491115022349965,301.0
1.5554471714966422,0.6544622862111089,0.8373861453658379,305.0
1.5326317722354914,0.6478763872609998,0.8257795555786266,309.0
1.5100163584717703,0.6413539147416993,0.8142917328733625,313.0
1.4876009302054778,0.6348948686532069,0.8029226772500457,317.0
1.4598628744783728,0.6269102544609159,0.7888783739298882,322.0
1.4378974135812967,0.6205939178417421,0.7777765442409529,326.0
1.4161319381816502,0.6143410076533768,0.766793481633965,330.0
1.3945664482794324,0.6081515238958197,0.7559291861089242,334.0
1.3732009438746444,0.6020254665690712,0.745183657665831,338.0
1.3520354249672857,0.5959628356731308,0.7345568963046849,342.0
1.3258597559388474,0.5884737404715297,0.7214404608122408,347.0
1.3051442044007047,0.5825538190449081,0.7110809253854763,351.0
1.2846286383599912,0.5766973240490948,0.700840157040659,355.0
1.2643130578167072,0.5709042554840897,0.6907181557777891,359.0
1.2391998117433622,0.5637521131961578,0.6782326704081901,364.0
1.219334198569294,0.5581017541004717,0.6683778950797016,368.0
1.199668570892655,0.5525148214355936,0.6586418868331604,372.0
1.180202928713446,0.546991315201524,0.6490246456685667,376.0
1.156152105595194,0.5401761258272613,0.6371701104218128,381.0
1.1371364307852003,0.5347953290625104,0.6278200951916003,385.0
1.1183207414726364,0.5294779587285678,0.6185888470433353,389.0
1.0950823594376913,0.5229204392294639,0.6072168030669922,394.0
1.076716637494343,0.51774577836484,0.5982527808531088,398.0
1.0585509010484242,0.5126345439310245,0.5894075257211724,402.0
1.0361249600967857,0.5063346943070793,0.5785179730152403,407.0
1.018409191020083,0.5013661693425826,0.5699399438176856,411.0
0.9965457092799644,0.49524470655528574,0.5593844235297304,416.0
0.9792799075724774,0.4904188910601077,0.5510736202665572,420.0
0.9622140913624201,0.48565650199573807,0.5428815840853309,424.0
0.9411630507056081,0.47979270908360006,0.5328085550677868,429.0
0.9245472018647667,0.475173029488549,0.5248837448209421,433.0
0.9040586204194747,0.46948762341305944,0.5151447482213747,438.0
0.8878927389478494,0.46501065328732716,0.5074871639089116,442.0
0.8679666167140774,0.459503634048486,0.498082199727321,447.0
0.8522507026116679,0.4551693733920724,0.4906918413492394,451.0
0.8328870395894159,0.44984074098987964,0.48162090958562565,456.0
0.8176210928562224,0.4456491898027848,0.47449777714192537,460.0
0.7988198890454906,0.44049894423724045,0.4657608777962885,465.0
0.784003909681513,0.4364501025194643,0.4589049712869696,469.0
0.7657651650823012,0.4314782437905684,0.4505021043593096,474.0
0.7513991530875395,0.4275721115421109,0.44391342378437226,478.0
0.7372331265902072,0.4237294057244619,0.4374435102913823,482.0
0.719806823074302,0.41901521687072474,0.42952313463413305,487.0
0.7060907639461858,0.41531522052239433,0.4233204470755245,491.0
0.6892269196418004,0.41077941850530564,0.4157341038362523,496.0
0.6726755526771485,0.4063427202863549,0.4083333341625226,501.0
0.6596594427900349,0.40286471644585364,0.40254633139072965,505.0
0.643670535036903,0.39860640506355133,0.3954795941349769,510.0
0.6311043925190054,0.3952711106923688,0.38995981729756535,514.0
0.6156779439773934,0.3911911861467149,0.38322711245978935,519.0
0.6035617688287118,0.3879986012448511,0.37797456155675935,523.0
0.5886977794986198,0.3840970635358455,0.37157588913696016,528.0
0.5770315717191543,0.3810471881033005,0.3665905641683116,532.0
0.5627300416005822,0.3773240372309434,0.36052592416648926,537.0
0.5515138011903326,0.374416871267717,0.3558078251322221,541.0
